0 49
61200 54
61500 53
61800 47
62100 53
62400 61
62700 51
63000 48
63300 42
63600 46
63900 53
64200 49
64500 59
64800 60
65100 62
65400 56
65700 43
66000 45
66300 44
66600 51
66900 59
67200 49
67500 47
67800 50
68100 58
68400 53
68700 51
69000 60
69300 50
69600 47
69900 45
70200 50
70500 43
70800 46
71100 64
71400 55
71700 46
72000 58
72300 47
72600 45
72900 49
73200 48
73500 48
73800 46
74100 49
74400 43
74700 49
75000 32
75300 47
75600 46
75900 37
76200 43
76500 41
76800 40
77100 41
77400 43
77700 34
78000 39
78300 38
78600 40
78900 45
79200 43
79500 39
79800 39
80100 35
80400 26
80700 31
81000 31
81300 26
81600 27
81900 29
82200 30
82500 33
82800 24
83100 29
83400 25
83700 22
84000 12
84300 23
84600 12
84900 18
85200 20
85500 15
85800 20
86100 14
86400 18
86700 15
87000 22
87300 19
87600 14
87900 12
88200 16
88500 9
88800 9
89100 9
89400 9
89700 6
90000 8
90300 14
90600 18
90900 22
91200 22
91500 10
91800 8
92100 7
92400 7
92700 6
93000 12
93300 6
93600 4
93900 4
94200 3
94500 3
94800 8
95100 9
95400 5
95700 5
96000 3
96300 5
96600 3
96900 3
97200 1
97500 5
97800 7
98100 3
98400 9
98700 5
99000 44
99300 13
99600 12
99900 14
100200 21
100500 19
100800 16
101100 9
101400 1
101700 24
102000 40
102300 21
102600 22
102900 5
103200 14
103500 13
103800 14
104100 30
104400 21
104700 26
105000 14
105300 16
105600 15
105900 18
106200 18
106500 14
106800 29
107100 23
107400 20
107700 15
108000 33
108300 24
108600 36
108900 45
109200 31
109500 40
109800 44
110100 46
110400 42
110700 38
111000 41
111300 37
111600 29
111900 38
112200 37
112500 48
112800 43
113100 47
113400 48
113700 50
114000 53
114300 47
114600 57
114900 69
115200 60
115500 58
115800 59
116100 59
116400 54
116700 51
117000 62
117300 58
117600 57
117900 62
118200 47
118500 59
118800 51
119100 52
119400 51
119700 44
120000 42
120300 64
120600 48
120900 50
121200 44
121500 38
121800 45
122100 50
122400 53
122700 56
123000 54
123300 52
123600 36
123900 43
124200 49
124500 51
124800 37
125100 46
125400 48
125700 47
126000 42
126300 43
126600 41
126900 42
127200 38
127500 44
127800 32
128100 53
128400 41
128700 44
129000 46
129300 50
129600 48
129900 56
130200 56
130500 57
130800 44
131100 54
131400 50
131700 49
132000 52
132300 48
132600 40
132900 49
133200 53
133500 33
133800 52
134100 65
134400 51
134700 62
135000 54
135300 56
135600 67
135900 72
136200 53
136500 49
136800 51
137100 68
137400 53
137700 51
138000 45
138300 65
138600 44
138900 57
139200 45
139500 50
139800 40
140100 48
140400 38
140700 35
141000 43
141300 41
141600 48
141900 50
142200 39
142500 43
142800 49
143100 55
143400 57
143700 51
144000 65
144300 61
144600 49
144900 48
145200 36
145500 55
145800 44
146100 62
146400 53
146700 59
147000 52
147300 58
147600 53
147900 61
148200 69
148500 35
148800 52
149100 57
149400 41
149700 49
150000 69
150300 55
150600 51
150900 52
151200 65
151500 51
151800 34
152100 42
152400 46
152700 51
153000 51
153300 50
153600 58
153900 71
154200 55
154500 61
154800 61
155100 59
155400 52
155700 44
156000 65
156300 52
156600 37
156900 49
157200 54
157500 43
157800 51
158100 49
158400 67
158700 49
159000 41
159300 54
159600 53
159900 50
160200 52
160500 47
160800 49
161100 46
