0 9.09333
300 8.57333
600 8.51007
900 8.56
1200 8.40667
1500 7.97333
1800 8.18667
2100 7.75333
2400 7.39333
2700 7.04
3000 7.06667
3300 6.50667
3600 6.62
3900 6.04667
4200 6
4500 6.06
4800 5.89262
5100 6.27517
5400 6.16107
5700 6.14
6000 4.82667
6300 5.10667
6600 4.69333
6900 4.62667
7200 4.36667
7500 4.58667
7800 4.52
8100 4.04
8400 4.11333
8700 3.95973
9000 3.94667
9300 3.66
9600 3.81333
9900 3.20667
10200 3.48667
10500 3.7
10800 3.5
11100 3.06
11400 3.5
11700 3.11333
12000 2.9
12300 2.78667
12600 2.45638
12900 2.41611
13200 2.51007
13500 2.71812
13800 2.2953
14100 2.36913
14400 2.48322
14700 2.39597
15000 2.42953
15300 2.37584
15600 2.25503
15900 2.44295
16200 2.41611
16500 2.15436
16800 2.22819
17100 2.44966
17400 2.63087
17700 2.81879
18000 2.71812
18300 2.78523
18600 2.67114
18900 2.71812
19200 2.92617
19500 3.46309
19800 3.55705
20100 3.91946
20400 3.90604
20700 4.85906
21000 4.57047
21300 4.34228
21600 4.8255
21900 4.78523
22200 5.30201
22500 5.9396
22800 5.26846
23100 5.77181
23400 6.95973
23700 7.9396
24000 7.9396
24300 9.08054
24600 10.2483
24900 10.8926
25200 11.1074
25500 10.745
25800 11.5369
26100 13.0604
26400 14.0201
26700 15.2819
27000 16.4899
27300 16.4765
27600 17.1342
27900 16.6644
28200 17.1678
28500 17.2081
28800 17.094
29100 17.6443
29400 19.1611
29700 19.396
30000 19.302
30300 20.1275
30600 19.7181
30900 19.4228
31200 18.473
31500 18.0946
31800 17.9527
32100 17.8784
32400 17.3311
32700 17.277
33000 16.9865
33300 16.3176
33600 16.3108
33900 16.5168
34200 16.4765
34500 15.8054
34800 17.5811
35100 17.0671
35400 18.7248
35700 17.6577
36000 19.1409
36300 17.0537
36600 19.2067
36900 17
37200 18.1067
37500 14.9733
37800 15.8
38100 14.14
38400 15.0333
38700 14.6556
39000 15.0132
39300 14.3133
39600 15.0199
39900 14.5298
40200 14.9272
40500 14.5497
40800 14.8212
41100 13.5828
41400 15.7267
41700 15.2781
42000 16.8013
42300 16.7351
42600 17.2318
42900 16.5695
43200 17.8477
43500 15.9338
43800 15.8543
44100 15.0329
44400 15.2819
44700 14.6733
45000 15.08
45300 14.4295
45600 15.7114
45900 14.7584
46200 15.4533
46500 15.5333
46800 16.4497
47100 15.0267
47400 15.8733
47700 14.5267
48000 15.4
48300 14.9073
48600 15.7267
48900 15.52
49200 15.8278
49500 16.3311
49800 17.0733
50100 16.0268
50400 16.8267
50700 15.6846
51000 16.5676
51300 15.102
51600 16.6081
51900 16.4564
52200 16.5302
52500 15.3605
52800 16.3176
53100 16.8378
53400 16.6959
53700 16.9865
54000 16.9324
54300 17.0201
54600 16.7905
54900 16.0946
55200 18.0204
55500 15.8571
55800 17.619
56100 17.1633
56400 18.1905
56700 16.6599
57000 17.585
57300 16.3878
57600 17.2685
57900 16.4832
58200 16.6554
58500 16.223
58800 16.1486
59100 16.2297
59400 16.8446
59700 17.6531
60000 17.1293
60300 17.589
60600 17.9116
60900 18.6939
61200 18.7703
61500 18.1946
61800 18.3378
62100 18.0405
62400 18.2635
62700 19.0946
63000 19.5238
63300 18.3986
63600 18.8716
63900 19.3197
64200 19.8367
64500 20.7143
64800 19.6599
65100 19.4014
65400 19.6149
65700 19.0878
66000 19.8299
66300 18.7959
66600 20.6054
66900 20.5541
67200 20.102
67500 20.8581
67800 20.3446
68100 18.4324
68400 19.8784
68700 19.3851
69000 21.1757
69300 19.723
69600 21.2838
69900 19.1081
70200 20.527
70500 18.9595
70800 20.1611
71100 18.9933
71400 19.8926
71700 19.7181
72000 21.0738
72300 19.0604
72600 20.6309
72900 19.2349
73200 20.396
73500 19.2416
73800 20.3087
74100 18.8267
74400 19.1067
74700 19.76
75000 19.56
75300 17.6
75600 19.1333
75900 18.9067
76200 17.6133
76500 18.1333
76800 18.84
77100 18.2733
77400 17.5
77700 18.08
78000 16.56
78300 16.396
78600 17.0268
78900 15.6242
79200 16.6174
79500 15.4966
79800 15.8523
80100 16.3557
80400 15.302
80700 14.3624
81000 14.4966
81300 14.1933
81600 12.88
81900 13.72
82200 12.1867
82500 12.7667
82800 12.2067
83100 12.1879
83400 11.8
83700 11.349
84000 11.2483
84300 11.1611
84600 10.4765
84900 10.9262
85200 10.6242
85500 9.82667
85800 9.71333
86100 9.51333
