61500 24
61800 21
62100 32
62400 24
62700 24
63000 30
63300 14
63600 27
63900 37
64200 31
64500 27
64800 43
65100 24
65400 33
65700 20
66000 34
66300 24
66600 32
66900 31
67200 30
67500 30
67800 32
68100 26
68400 28
68700 27
69000 42
69300 32
69600 33
69900 29
70200 27
70500 35
70800 35
71100 31
71400 35
71700 34
72000 33
72300 22
72600 21
72900 29
73200 26
73500 27
73800 18
74100 26
74400 25
74700 30
75000 11
75300 30
75600 33
75900 21
76200 29
76500 22
76800 17
77100 28
77400 20
77700 19
78000 26
78300 24
78600 21
78900 19
79200 20
79500 21
79800 21
80100 27
80400 24
80700 12
81000 18
81300 12
81600 14
81900 11
82200 18
82500 16
82800 10
83100 16
83400 19
83700 10
84000 8
84300 17
84600 12
84900 12
85200 14
85500 10
85800 6
86100 12
86400 8
86700 7
87000 15
87300 12
87600 7
87900 4
88200 6
88500 3
88800 9
89100 7
89400 4
89700 6
90000 12
90300 3
90600 4
90900 8
91200 7
91500 4
91800 3
92100 5
92400 3
92700 6
93000 1
93300 3
93600 0
93900 2
94200 5
94500 2
94800 1
95100 2
95400 2
95700 3
96000 1
96300 8
96600 5
96900 0
97200 1
97500 1
97800 6
98100 0
98400 3
98700 1
99000 1
99300 3
99600 2
99900 16
100200 6
100500 2
100800 8
101100 8
101400 8
101700 13
102000 7
102300 5
102600 20
102900 3
103200 2
103500 30
103800 16
104100 68
104400 44
104700 50
105000 25
105300 30
105600 40
105900 65
106200 34
106500 21
106800 32
107100 23
107400 21
107700 29
108000 12
108300 15
108600 22
108900 23
109200 29
109500 24
109800 29
110100 20
110400 16
110700 27
111000 37
111300 25
111600 15
111900 20
112200 18
112500 35
112800 35
113100 35
113400 36
113700 30
114000 26
114300 32
114600 22
114900 42
115200 43
115500 32
115800 42
116100 33
116400 29
116700 25
117000 39
117300 46
117600 31
117900 37
118200 29
118500 28
118800 23
119100 27
119400 30
119700 33
120000 21
120300 30
120600 33
120900 17
121200 29
121500 33
121800 22
122100 28
122400 19
122700 35
123000 22
123300 33
123600 23
123900 26
124200 21
124500 22
124800 11
125100 18
125400 17
125700 19
126000 20
126300 22
126600 22
126900 13
127200 24
127500 29
127800 18
128100 28
128400 20
128700 21
129000 18
129300 30
129600 33
129900 29
130200 15
130500 23
130800 19
131100 16
131400 14
131700 23
132000 17
132300 18
132600 15
132900 15
133200 18
133500 23
133800 22
134100 34
134400 17
134700 18
135000 19
135300 21
135600 17
135900 31
136200 24
136500 34
136800 24
137100 34
137400 18
137700 23
138000 16
138300 25
138600 9
138900 30
139200 19
139500 18
139800 18
140100 22
140400 14
140700 23
141000 11
141300 22
141600 20
141900 19
142200 17
142500 22
142800 18
143100 22
143400 21
143700 18
144000 23
144300 24
144600 23
144900 19
145200 14
145500 28
145800 22
