0 8.21569
300 7.56579
600 8.49007
900 8.39474
1200 7.75
1500 7.5298
1800 7.80263
2100 7.02632
2400 7.75658
2700 6.64474
3000 6.33553
3300 6.18421
3600 6.21711
3900 5.75
4200 6.39474
4500 5.5
4800 5.64901
5100 5.42384
5400 4.97351
5700 5.18421
6000 5.14474
6300 4.94079
6600 4.88816
6900 4.72368
7200 4.82237
7500 4.15132
7800 4.61842
8100 4.46711
8400 4.07237
8700 4.00667
9000 4.26974
9300 4.23026
9600 4.03289
9900 4.03947
10200 3.61184
10500 3.16556
10800 3.42384
11100 3.45695
11400 3.33775
11700 3.34437
12000 3.27815
12300 3.29801
12600 3.26
12900 3.00667
13200 3.31333
13500 2.52667
13800 2.94
14100 2.90667
14400 2.92
14700 2.84667
15000 3.16
15300 3
15600 2.83333
15900 3
16200 2.96667
16500 3.58
16800 3.22
17100 3.48
17400 3.2
17700 3.24
18000 3.54
18300 3.7
18600 3.47333
18900 3.13333
19200 3.56
19500 3.64
19800 3.72
20100 3.76
20400 4.13333
20700 4.02
21000 4.61333
21300 4.62667
21600 5.49333
21900 6.2
22200 5.5
22500 6.19333
22800 6.69333
23100 6.46
23400 7.34
23700 9.88667
24000 9.92617
24300 10.8188
24600 11.3289
24900 11.7852
25200 12.1208
25500 11.047
25800 10.7248
26100 11.443
26400 12.5436
26700 12.8054
27000 13.0604
27300 13.4161
27600 13.3691
27900 12.9463
28200 12.5369
28500 12.4966
28800 13.3289
29100 13.5235
29400 13.0604
29700 13.2685
30000 13.1812
30300 13.906
30600 13.3423
30900 13.6174
31200 13.2905
31500 13.4595
31800 13.027
32100 13.25
32400 12.9527
32700 13.1419
33000 12.5608
33300 13.5473
33600 13.3176
33900 13.1014
34200 13.8792
34500 14.1745
34800 12.2617
35100 14.2953
35400 12.5973
35700 14.6309
36000 12.2416
36300 14.7517
36600 11.98
36900 15.1867
37200 12.46
37500 16.0333
37800 12.54
38100 17.0933
38400 11.48
38700 17.8477
39000 13.0397
39300 17.5033
39600 11.7086
39900 17.6184
40200 11.8026
40500 18.1711
40800 13.2434
41100 18.0789
41400 12.4305
41700 17.5066
42000 12.0132
42300 17.3947
42600 13.1258
42900 17.7682
43200 12.1589
43500 17.7351
43800 11.5364
44100 16.1569
44400 12.1216
44700 16.2467
45000 11.7733
45300 17.0201
45600 11
45900 16.8
46200 12.5629
46500 17.48
46800 12.298
47100 16.9467
47400 12.053
47700 17.6556
48000 12.8808
48300 16.7961
48600 11.755
48900 17.3377
49200 11.5461
49500 17.1513
49800 12.1656
50100 15.9533
50400 11.6225
50700 16.4067
51000 11.5705
51300 17.6689
51600 11.9597
51900 17.46
52200 11.7533
52500 16.7162
52800 11.3557
53100 16.6174
53400 12.5973
53700 16.2886
54000 12.094
54300 10.5133
54600 12.8322
54900 11.7248
55200 13.0811
55500 11.1892
55800 12.7027
56100 11.7635
56400 13.2162
56700 12.2905
57000 13.0743
57300 12.3581
57600 12.6267
57900 12.34
58200 12.1611
58500 12.4966
58800 11.8591
59100 12.8859
59400 12.698
59700 13.5405
60000 13.2365
60300 12.7687
60600 13.7635
60900 13.3716
61200 13.2617
61500 14.3067
61800 13.3691
62100 12.9933
62400 12.9329
62700 12.9195
63000 12.6486
63300 13.4765
63600 13.2819
63900 13.5676
64200 13.3446
64500 13.5946
64800 13.6351
65100 13.5203
65400 12.9128
65700 12.9933
66000 13.2838
66300 13.2365
66600 13.5135
66900 13.4094
67200 11.8919
67500 13.5839
67800 13.0671
68100 12.1812
68400 12.3423
68700 10.6376
69000 12.651
69300 11.1208
69600 12.2886
69900 11.4161
70200 12.1733
70500 10.9467
70800 11.7881
71100 10.894
71400 12.1987
71700 11.3311
72000 12.2185
72300 10.457
72600 12.2914
72900 11.1258
73200 12.3311
73500 10.9073
73800 12.2914
74100 10.3355
74400 11.3553
74700 10.1118
75000 11.6382
75300 12.5329
75600 11.3092
75900 10.6316
76200 13.2697
76500 11.5395
76800 10.4013
77100 13.1974
77400 11.7961
77700 10.4013
78000 12.7763
78300 11.4967
78600 10.5232
78900 11.94
79200 10.755
79500 13.053
79800 10.9603
80100 11.2384
80400 13.1987
80700 11.0596
81000 10.6118
81300 12.0795
81600 10.7763
81900 10.4342
82200 11.5987
82500 10.1645
82800 9.875
83100 10.8684
83400 9.68421
83700 9.50993
84000 10.6689
84300 8.75497
84600 9.15232
84900 9.64901
85200 8.56954
85500 8.65132
85800 9.23684
86100 7.375
